Factor Year,Factor Number,Factor Date,Customer ID,Order ID,Start of rental,End of rental,Machine ID,Product Group,Product Category,Amount,Row Reason,Days Sold,Warehouse Unit,Sales Quantity,Sales Unit,Month
2021,IT  002974,2021/05/31,cust34,2021/ON  002754,2021-04-07,2021-06-30,C04,Electric Cranes,Electric Cranes,3900.0,ADN,30.0,GG,30.0,GG,4.0
2021,IT  003480,2021/06/25,cust17,2021/ON  004562,2021-06-01,2021-08-25,A177,Rent Vans,Rent Vans,1000.0,ADS,30.0,GG,1.0,MES,6.0
2021,IT  003485,2021/06/25,cust06,2020/ON  008031,2020-10-30,2023-04-11,A211,Rent Outfitted,Rent Outfitted,1090.0,ADS,30.0,GG,1.0,MES,10.0
2021,IT  003614,2021/06/30,cust03,2020/ON  001385,2020-02-20,2022-01-21,CLI0973,Rent Vans,Rent Vans,600.0,ADS,30.0,GG,1.0,MES,2.0
2021,IT  003615,2021/06/30,cust03,2020/ON  001393,2020-02-20,2023-05-30,CLI1083,Rent Vans,Rent Vans,600.0,ADS,30.0,GG,1.0,MES,2.0
2021,IT  003617,2021/06/30,cust35,2021/ON  004376,2021-05-28,2021-07-17,CLI1084,Rent Outfitted,Rent Outfitted,1200.0,ADS,30.0,GG,1.0,MES,5.0
2021,IT  003627,2021/06/30,cust19,2021/ON  004292,2021-05-22,2021-08-06,A209,Rent Outfitted,Rent Outfitted,1449.9,ADS,30.0,GG,30.0,GG,5.0
2021,IT  003636,2021/06/30,cust36,2021/ON  004346,2021-05-25,2021-07-22,K508 Cesab Taur,Subrental Vehicles,Subrental Vehicles,690.0,ADN,30.0,GG,30.0,GG,5.0
2021,IT  003637,2021/06/30,cust36,2021/ON  004347,2021-05-25,2021-07-22,K509 Hyster Eur,Subrental Vehicles,Subrental Vehicles,840.0,ADN,30.0,GG,30.0,GG,5.0
2021,IT  003642,2021/06/30,cust12,2021/ON  002647,2021-03-27,2021-08-24,CLI1100,Rent Outfitted,Rent Outfitted,1780.0,ADS,30.0,GG,1.0,MES,3.0
2021,IT  003649,2021/06/30,cust13,2021/ON  000588,2021-01-22,2021-12-28,A182,Rent Outfitted,Rent Outfitted,1200.0,ADS,30.0,GG,1.0,MES,1.0
2021,IT  003666,2021/06/30,cust21,2021/ON  003843,2021-05-10,2022-04-28,CLI1099,Rent Vans,Rent Vans,800.0,ADS,30.0,GG,1.0,MES,5.0
2021,IT  003767,2021/06/30,cust10,2020/ON  007595,2020-10-24,2021-09-10,CLI0918,Rent Vans,,500.0,ADS,30.0,GG,1.0,MES,10.0
2021,IT  003796,2021/06/30,cust37,2021/ON  003776,2021-05-17,2021-07-05,A199,Rent Vans,Rent Vans,720.0,ADS,30.0,GG,30.0,GG,5.0
2021,IT  003811,2021/06/30,cust11,2021/ON  004453,2021-05-29,2021-10-23,CLI1095,Rent Outfitted,Rent Outfitted,1500.0,ADS,30.0,GG,30.0,GG,5.0
2021,IT  003859,2021/06/30,cust38,2021/ON  003899,2021-05-11,2021-07-01,A210,Rent Outfitted,Rent Outfitted,1200.0,ADS,30.0,GG,30.0,GG,5.0
2021,IT  003865,2021/06/30,cust09,2020/ON  009370,2020-12-09,2022-10-13,A208,Rent Outfitted,Rent Outfitted,1600.0,ADS,30.0,GG,1.0,MES,12.0
2021,IT  003865,2021/06/30,cust09,2021/ON  004082,2021-05-24,2022-02-09,A203,Rent Outfitted,Rent Outfitted,1600.0,ADS,30.0,GG,1.0,MES,5.0
2021,IT  005038,2021/08/31,cust24,2021/ON  006297,2021-08-02,2021-12-21,CLI1119,Rent Vans,Rent Vans,750.0,ADS,30.0,GG,30.0,GG,8.0
2021,IA  000254,2021/08/30,cust39,2021/ON  006947,2021-08-30,2021-09-29,A218,Rent Vans,Rent Vans,950.0,ADN,30.0,GG,1.0,MES,8.0
2021,IT  005643,2021/09/30,cust18,2021/ON  005323,2021-07-01,2022-01-31,CLI1093,Rent Outfitted,Rent Outfitted,1250.0,ADS,30.0,GG,1.0,MES,7.0
2021,IT  005644,2021/09/30,cust03,2020/ON  001385,2020-02-20,2022-01-21,CLI0973,Rent Vans,Rent Vans,600.0,ADS,30.0,GG,1.0,MES,2.0
2021,IT  005646,2021/09/30,cust23,2021/ON  006390,2021-07-30,2021-10-15,A199,Rent Vans,Rent Vans,400.0,ADS,30.0,GG,1.0,MES,7.0
2021,IT  005647,2021/09/30,cust24,2021/ON  006297,2021-08-02,2021-12-21,CLI1119,Rent Vans,Rent Vans,750.0,ADS,30.0,GG,30.0,GG,8.0
2021,IT  005649,2021/09/30,cust19,2021/ON  006967,2021-08-27,2022-07-01,A209,Rent Outfitted,Rent Outfitted,1449.9,ADS,30.0,GG,30.0,GG,8.0
2021,IT  005666,2021/09/30,cust25,2021/ON  006831,2021-08-31,2023-11-09,CLI1101,Rent Vans,Rent Vans,650.0,ADS,30.0,GG,1.0,MES,8.0
2021,IT  005672,2021/09/30,cust06,2020/ON  008031,2020-10-30,2023-04-11,A211,Rent Outfitted,Rent Outfitted,1090.0,ADS,30.0,GG,1.0,MES,10.0
2021,IT  005674,2021/09/30,cust13,2021/ON  000588,2021-01-22,2021-12-28,A182,Rent Outfitted,Rent Outfitted,1200.0,ADS,30.0,GG,1.0,MES,1.0
2021,IT  005696,2021/09/30,cust20,2021/ON  005428,2021-07-01,2021-11-04,CLI1115,Rent Vans,Rent Vans,1000.0,ADS,30.0,GG,1.0,MES,7.0
2021,IT  005697,2021/09/30,cust21,2021/ON  005596,2021-07-07,2022-02-28,CLI1098,Rent Vans,Rent Vans,800.0,ADS,30.0,GG,1.0,MES,7.0
2021,IT  005698,2021/09/30,cust21,2021/ON  003843,2021-05-10,2022-04-28,CLI1099,Rent Vans,Rent Vans,800.0,ADS,30.0,GG,1.0,MES,5.0
2021,IT  005699,2021/09/30,cust21,2021/ON  005187,2021-06-21,2022-02-28,A214,Rent Vans,Rent Vans,800.0,ADS,30.0,GG,1.0,MES,6.0
2021,IT  005717,2021/09/30,cust12,2021/ON  006869,2021-08-24,2022-02-22,A206,Rent Outfitted,Rent Outfitted,1780.0,ADS,30.0,GG,1.0,MES,8.0
2021,IT  005914,2021/09/30,cust10,2021/ON  001032,2021-02-03,2022-02-11,CLI0946,Rent Vans,Rent Vans,400.0,ADS,30.0,GG,1.0,MES,2.0
2021,IT  005915,2021/09/30,cust10,2020/ON  005466,2020-08-01,2022-06-24,CLI0976,Rent Vans,Rent Vans,600.0,ADS,30.0,GG,1.0,MES,8.0
2021,IT  005933,2021/09/30,cust22,2021/ON  004985,2021-06-17,2021-12-20,A212,Rent Outfitted,Rent Outfitted,1050.0,ADS,30.0,GG,1.0,MES,6.0
2021,IT  005942,2021/09/30,cust11,2021/ON  004453,2021-05-29,2021-10-23,CLI1095,Rent Outfitted,Rent Outfitted,1500.0,ADS,30.0,GG,30.0,GG,5.0
2021,IT  005944,2021/09/30,cust11,2021/ON  006803,2021-08-20,2022-10-13,A184,Rent Outfitted,Rent Outfitted,1350.0,ADS,30.0,GG,30.0,GG,8.0
2021,IT  005945,2021/09/30,cust11,2021/ON  006804,2021-08-20,2022-02-05,CLI1113,Rent Outfitted,Rent Outfitted,1200.0,ADS,30.0,GG,30.0,GG,8.0
2021,IT  005999,2021/09/30,cust27,2021/ON  006977,2021-08-31,2021-10-21,CLI1084,Rent Outfitted,Rent Outfitted,1260.0,ADS,30.0,GG,30.0,GG,8.0
2021,IT  006033,2021/09/30,cust09,2019/ON  010621,2019-12-17,2022-08-29,CLI1094,Rent Outfitted,Rent Outfitted,1730.1,ADS,30.0,GG,30.0,GG,12.0
2021,IT  006033,2021/09/30,cust09,2021/ON  005210,2021-06-22,2021-12-20,A205,Rent Outfitted,Rent Outfitted,1500.0,ADS,30.0,GG,30.0,GG,6.0
2021,IT  006033,2021/09/30,cust09,2021/ON  006990,2021-08-30,2021-10-08,A207,Rent Outfitted,Rent Outfitted,1600.0,ADS,30.0,GG,1.0,MES,8.0
2021,IT  007154,2021/11/30,cust03,2020/ON  001385,2020-02-20,2022-01-21,CLI0973,Rent Vans,Rent Vans,600.0,ADS,30.0,GG,1.0,MES,2.0
2021,IT  007155,2021/11/30,cust03,2020/ON  001393,2020-02-20,2023-05-30,CLI1083,Rent Vans,Rent Vans,600.0,ADS,30.0,GG,1.0,MES,2.0
2021,IT  007169,2021/11/30,cust19,2021/ON  006967,2021-08-27,2022-07-01,A209,Rent Outfitted,Rent Outfitted,1449.9,ADS,30.0,GG,30.0,GG,8.0
2021,IT  007177,2021/11/30,cust30,2021/ON  008417,2021-10-22,2023-01-17,A199,Rent Vans,Rent Vans,750.0,ADS,30.0,GG,1.0,MES,10.0
2021,IT  007183,2021/11/30,cust25,2021/ON  007658,2021-10-07,2024-07-29,A195,Rent Vans,Rent Vans,600.0,ADS,30.0,GG,1.0,MES,10.0
2021,IT  007184,2021/11/30,cust25,2021/ON  006831,2021-08-31,2023-11-09,CLI1101,Rent Vans,Rent Vans,650.0,ADS,30.0,GG,1.0,MES,8.0
2021,IT  007198,2021/11/30,cust24,2021/ON  006297,2021-08-02,2021-12-21,CLI1119,Rent Vans,Rent Vans,750.0,ADS,30.0,GG,30.0,GG,8.0
2021,IT  007217,2021/11/30,cust06,2020/ON  008031,2020-10-30,2023-04-11,A211,Rent Outfitted,Rent Outfitted,1090.0,ADS,30.0,GG,1.0,MES,10.0
2021,IT  007224,2021/11/30,cust13,2021/ON  000588,2021-01-22,2021-12-28,A182,Rent Outfitted,Rent Outfitted,1200.0,ADS,30.0,GG,1.0,MES,1.0
2021,IT  007231,2021/11/30,cust31,2021/ON  008106,2021-10-11,2022-01-14,A181,Rent Vans,Rent Vans,1620.0,ADS,30.0,GG,30.0,GG,10.0
2021,IT  007238,2021/11/30,cust26,2021/ON  007695,2021-09-30,2021-12-15,CLI1097,Rent Special,Rent Outfitted,1500.0,ADS,30.0,GG,1.0,MES,9.0
2021,IT  007252,2021/11/30,cust21,2021/ON  005596,2021-07-07,2022-02-28,CLI1098,Rent Vans,Rent Vans,800.0,ADS,30.0,GG,1.0,MES,7.0
2021,IT  007253,2021/11/30,cust21,2021/ON  003843,2021-05-10,2022-04-28,CLI1099,Rent Vans,Rent Vans,800.0,ADS,30.0,GG,1.0,MES,5.0
2021,IT  007254,2021/11/30,cust21,2021/ON  005187,2021-06-21,2022-02-28,A214,Rent Vans,Rent Vans,800.0,ADS,30.0,GG,1.0,MES,6.0
2021,IT  007397,2021/11/30,cust10,2021/ON  001032,2021-02-03,2022-02-11,CLI0946,Rent Vans,Rent Vans,400.0,ADS,30.0,GG,1.0,MES,2.0
2021,IT  007398,2021/11/30,cust10,2020/ON  005466,2020-08-01,2022-06-24,CLI0976,Rent Vans,Rent Vans,600.0,ADS,30.0,GG,1.0,MES,8.0
2021,IT  007399,2021/11/30,cust10,2021/ON  004867,2021-06-19,2023-09-18,CLI1087,Rent Vans,Rent Vans,600.0,ADS,30.0,GG,1.0,MES,6.0
2021,IT  007416,2021/11/30,cust22,2021/ON  004985,2021-06-17,2021-12-20,A212,Rent Outfitted,Rent Outfitted,1050.0,ADS,30.0,GG,1.0,MES,6.0
2021,IT  007430,2021/11/30,cust11,2021/ON  006803,2021-08-20,2022-10-13,A184,Rent Outfitted,Rent Outfitted,1350.0,ADS,30.0,GG,30.0,GG,8.0
2021,IT  007431,2021/11/30,cust11,2021/ON  006804,2021-08-20,2022-02-05,CLI1113,Rent Outfitted,Rent Outfitted,1200.0,ADS,30.0,GG,30.0,GG,8.0
2021,IT  007432,2021/11/30,cust11,2021/ON  007156,2021-09-06,2022-12-15,A213,Rent Outfitted,Rent Outfitted,1950.0,ADS,30.0,GG,30.0,GG,9.0
2021,IT  007433,2021/11/30,cust11,2021/ON  008334,2021-10-23,2022-11-21,A218,Rent Vans,Rent Vans,1200.0,ADS,30.0,GG,30.0,GG,10.0
2021,IT  007497,2021/11/30,cust27,2021/ON  008444,2021-10-20,2021-12-07,A207,Rent Outfitted,Rent Outfitted,1260.0,ADS,30.0,GG,30.0,GG,10.0
2021,IT  007498,2021/11/30,cust27,2021/ON  007248,2021-09-09,2022-01-25,A215,Rent Vans,Rent Vans,1020.0,ADS,30.0,GG,30.0,GG,9.0
2021,IT  007499,2021/11/30,cust12,2021/ON  006869,2021-08-24,2022-02-22,A206,Rent Outfitted,Rent Outfitted,1780.0,ADS,30.0,GG,1.0,MES,8.0
2021,IT  007546,2021/11/30,cust09,2019/ON  010621,2019-12-17,2022-08-29,CLI1094,Rent Outfitted,Rent Outfitted,1730.1,ADS,30.0,GG,30.0,GG,12.0
2021,IT  007546,2021/11/30,cust09,2020/ON  009370,2020-12-09,2022-10-13,A208,Rent Outfitted,Rent Outfitted,1600.0,ADS,30.0,GG,1.0,MES,12.0
2021,IT  007546,2021/11/30,cust09,2021/ON  004082,2021-05-24,2022-02-09,A203,Rent Outfitted,Rent Outfitted,1600.0,ADS,30.0,GG,1.0,MES,5.0
2021,IT  007546,2021/11/30,cust09,2021/ON  007762,2021-09-29,2021-12-31,CLI1100,Rent Outfitted,Rent Outfitted,1600.0,ADS,30.0,GG,1.0,MES,9.0
2021,IT  000262,2021/01/31,cust03,2020/ON  001393,2020-02-20,2023-05-30,CLI1083,Rent Vans,Rent Vans,561.15,ADS,29.0,GG,29.0,GG,2.0
2021,IT  001807,2021/03/31,cust40,2020/ON  010063,2020-12-30,2021-04-15,T84,Telehandlers,Fixed Telehandlers,918.14,ADN,29.0,GG,29.0,GG,12.0
2021,IT  002147,2021/04/30,cust41,2021/ON  002615,2021-03-27,2021-04-29,A161,Rent with Crane,Rent with Crane,1546.57,ADS,29.0,GG,29.0,GG,3.0
2021,IT  002868,2021/05/31,cust17,2021/ON  003276,2021-05-03,2021-06-08,A195,Rent Vans,Rent Vans,966.57,ADS,29.0,GG,29.0,GG,5.0
2021,IT  005328,2021/08/31,cust09,2021/ON  004082,2021-05-24,2022-02-09,A203,Rent Outfitted,Rent Outfitted,1546.57,ADS,29.0,GG,29.0,GG,5.0
2021,IT  005943,2021/09/30,cust11,2021/ON  007063,2021-09-01,2021-11-26,A183,Rent Outfitted,Rent Outfitted,1160.0,ADS,29.0,GG,29.0,GG,9.0
2021,IT  007244,2021/11/30,cust42,2021/ON  008668,2021-11-02,2022-01-17,CLI1068,Vertical Lifts,Diesel Vertical Lifts,783.0,ADN,29.0,GG,29.0,GG,11.0
2021,IT  007246,2021/11/30,cust42,2021/ON  008667,2021-11-02,2022-03-29,S688,Vertical Lifts,Diesel/Electric Vertical Lifts,783.0,ADN,29.0,GG,29.0,GG,11.0
2021,IT  007308,2021/11/30,cust43,2021/ON  008002,2021-10-01,2021-12-02,S254,Rotating Boom Lifts,Articulated Electric Boom Lifts,1933.14,ADN,29.0,GG,29.0,GG,10.0
2021,IT  007545,2021/11/30,cust09,2021/ON  008282,2021-10-01,2021-12-02,CLI1051,Telehandlers,Rotating Telehandlers,1933.14,ADN,29.0,GG,29.0,GG,10.0
2021,IT  007771,2021/12/17,cust43,2021/ON  009839,2021-12-02,2023-09-06,S599,Rotating Boom Lifts,Articulated Electric Boom Lifts,1933.43,ADN,29.0,GG,29.0,GG,12.0
2021,IT  008265,2021/12/29,cust27,2021/ON  007248,2021-09-09,2022-01-25,A215,Rent Vans,Rent Vans,986.0,ADS,29.0,GG,29.0,GG,9.0
2021,IT  000834,2021/02/28,cust02,2020/ON  007836,2020-11-18,2021-03-09,CLI1097,Rent Special,Rent Outfitted,1400.0,ADS,28.0,GG,28.0,GG,11.0
2021,IT  000844,2021/02/28,cust03,2020/ON  001393,2020-02-20,2023-05-30,CLI1083,Rent Vans,Rent Vans,600.0,ADS,28.0,GG,1.0,MES,2.0
2021,IT  000847,2021/02/28,cust04,2020/ON  008522,2020-11-11,2021-06-18,CLI1098,Rent Vans,Rent Vans,950.0,ADS,28.0,GG,1.0,MES,11.0
2021,IT  000863,2021/02/28,cust12,2021/ON  000262,2021-01-16,2021-03-27,A184,Rent Outfitted,Rent Outfitted,1645.0,ADS,28.0,GG,1.0,MES,1.0
2021,IT  000864,2021/02/28,cust06,2020/ON  008031,2020-10-30,2023-04-11,A211,Rent Outfitted,Rent Outfitted,1350.0,ADS,28.0,GG,1.0,MES,10.0
2021,IT  000868,2021/02/28,cust13,2021/ON  000588,2021-01-22,2021-12-28,A182,Rent Outfitted,Rent Outfitted,1200.0,ADS,28.0,GG,1.0,MES,1.0
2021,IT  001064,2021/02/28,cust10,2020/ON  007595,2020-10-24,2021-09-10,CLI0918,Rent Vans,,500.0,ADS,28.0,GG,1.0,MES,10.0
2021,IT  001066,2021/02/28,cust10,2020/ON  005466,2020-08-01,2022-06-24,CLI0976,Rent Vans,Rent Vans,600.0,ADS,28.0,GG,1.0,MES,8.0
2021,IT  001092,2021/02/28,cust11,2019/ON  010525,2019-12-16,2021-04-06,CLI1093,Rent Outfitted,Rent Outfitted,1400.0,ADS,28.0,GG,28.0,GG,12.0
2021,IT  001091,2021/02/28,cust11,2020/ON  008860,2020-11-20,2021-05-23,A213,Rent Outfitted,Rent Outfitted,1260.0,ADS,28.0,GG,28.0,GG,11.0
2021,IT  001160,2021/02/28,cust09,2019/ON  010621,2019-12-17,2022-08-29,CLI1094,Rent Outfitted,Rent Outfitted,1614.76,ADS,28.0,GG,28.0,GG,12.0
2021,IT  001160,2021/02/28,cust09,2020/ON  009370,2020-12-09,2022-10-13,A208,Rent Outfitted,Rent Outfitted,1600.0,ADS,28.0,GG,1.0,MES,12.0
2021,IT  001764,2021/03/31,cust33,2021/ON  001902,2021-03-04,2021-04-29,S259,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1493.24,ADN,28.0,GG,28.0,GG,3.0
2021,IT  003677,2021/06/30,cust34,2021/ON  002754,2021-04-07,2021-06-30,C04,Electric Cranes,Electric Cranes,3640.0,ADN,28.0,GG,28.0,GG,4.0
2021,IT  003761,2021/06/30,cust44,2021/ON  004464,2021-06-01,2021-07-05,G06,Truck Cranes,Truck Cranes,3406.76,ADN,28.0,GG,28.0,GG,6.0
2021,IT  003770,2021/06/30,cust10,2021/ON  001032,2021-02-03,2022-02-11,CLI0946,Rent Vans,Rent Vans,373.24,ADS,28.0,GG,28.0,GG,2.0
2021,IT  004428,2021/07/31,cust45,2021/ON  003700,2021-05-06,2021-09-08,T84,Telehandlers,Fixed Telehandlers,1026.76,ADN,28.0,GG,28.0,GG,5.0
2021,IT  005739,2021/09/30,cust10,2021/ON  004867,2021-06-19,2023-09-18,CLI1087,Rent Vans,Rent Vans,560.0,ADS,28.0,GG,28.0,GG,6.0
2021,IT  006431,2021/10/31,cust46,2021/ON  007904,2021-10-04,2022-06-03,T144,Telehandlers,Rotating Telehandlers,2566.76,ADN,28.0,GG,28.0,GG,10.0
2021,IT  006558,2021/10/31,cust47,2021/ON  007750,2021-10-04,2021-11-09,T115,Telehandlers,Rotating Telehandlers,2986.76,ADN,28.0,GG,28.0,GG,10.0
2021,IT  007237,2021/11/30,cust48,2021/ON  008480,2021-11-02,2022-07-05,T141,Telehandlers,Fixed Telehandlers,2081.24,ADN,28.0,GG,28.0,GG,11.0
2021,IT  008136,2021/12/27,cust49,2021/ON  007128,2021-09-06,2022-01-28,S379,Vertical Lifts,Electric Vertical Lifts,634.76,ADN,28.0,GG,28.0,GG,9.0
2021,IT  008137,2021/12/27,cust49,2021/ON  007132,2021-09-06,2022-04-08,S204,Rotating Boom Lifts,Articulated Electric Boom Lifts,1213.24,ADN,28.0,GG,28.0,GG,9.0
2021,IT  008138,2021/12/27,cust49,2021/ON  007245,2021-09-08,2022-05-10,S625,Rotating Boom Lifts,Articulated Electric Boom Lifts,1306.76,ADN,28.0,GG,28.0,GG,9.0
2021,IT  008139,2021/12/27,cust49,2021/ON  009800,2021-12-01,2022-05-10,S736,Rotating Boom Lifts,Articulated Electric Boom Lifts,1306.76,ADN,28.0,GG,28.0,GG,12.0
2021,IT  008163,2021/12/28,cust13,2021/ON  000588,2021-01-22,2021-12-28,A182,Rent Outfitted,Rent Outfitted,1120.0,ADS,28.0,GG,28.0,GG,1.0
2021,IT  008254,2021/12/29,cust50,2021/ON  001178,2021-02-23,2021-12-31,K495 Modulo Bag,Subrental Vehicles,Subrental Vehicles,467.6,ADN,28.0,GG,28.0,GG,2.0
2021,IT  008254,2021/12/29,cust50,2021/ON  001180,2021-02-23,2021-12-31,K496 Modulo Sal,Subrental Vehicles,Subrental Vehicles,313.6,ADN,28.0,GG,28.0,GG,2.0
2021,IT  000253,2021/01/28,cust51,2020/ON  008423,2020-11-09,2021-01-27,A161,Rent with Crane,Rent with Crane,1977.21,ADS,27.0,GG,27.0,GG,11.0
2021,IT  001716,2021/03/31,cust10,2020/ON  008514,2020-11-21,2021-06-19,CLI0914,Rent Vans,Rent Vans,359.91,ADS,27.0,GG,27.0,GG,11.0
2021,IT  002475,2021/04/30,cust09,2021/ON  002965,2021-03-01,2021-04-27,A203,Rent Outfitted,Rent Outfitted,1439.91,ADS,27.0,GG,27.0,GG,3.0
2021,IT  006703,2021/10/31,cust52,2021/ON  007945,2021-10-05,2021-12-22,G06,Truck Cranes,Truck Cranes,3329.91,ADN,27.0,GG,27.0,GG,10.0
2021,IT  008194,2021/12/28,cust53,2021/ON  008237,2021-10-18,2021-12-28,T135,Telehandlers,Rotating Telehandlers,2430.0,ADN,27.0,GG,27.0,GG,10.0
2021,IA  000035,2021/02/04,cust01,2020/ON  003184,2020-06-03,2021-04-01,CLI1113,Rent Outfitted,Rent Outfitted,1196.0,ADN,26.0,GG,26.0,GG,6.0
2021,IT  001542,2021/03/30,cust54,2021/ON  000773,2021-01-29,2021-03-29,CLI1079,Vertical Lifts,Electric Vertical Lifts,390.0,ADN,26.0,GG,26.0,GG,1.0
2021,IT  001543,2021/03/30,cust54,2021/ON  000774,2021-01-29,2021-03-29,S530,Vertical Lifts,Electric Vertical Lifts,390.0,ADN,26.0,GG,26.0,GG,1.0
2021,IT  001544,2021/03/30,cust54,2021/ON  000263,2021-01-15,2021-03-29,S605,Vertical Lifts,Electric Vertical Lifts,390.0,ADN,26.0,GG,26.0,GG,1.0
2021,IT  002175,2021/04/30,cust33,2021/ON  001902,2021-03-04,2021-04-29,S259,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1386.58,ADN,26.0,GG,26.0,GG,3.0
2021,IT  002878,2021/05/31,cust55,2021/ON  002177,2021-03-12,2021-07-22,CLI1080,Vertical Lifts,Electric Vertical Lifts,988.0,ADN,26.0,GG,26.0,GG,3.0
2021,IT  002976,2021/05/31,cust45,2021/ON  003700,2021-05-06,2021-09-08,T84,Telehandlers,Fixed Telehandlers,954.2,ADN,26.0,GG,26.0,GG,5.0
2021,IT  003490,2021/06/28,cust56,2021/ON  005095,2021-06-01,2021-06-22,S580,Vertical Lifts,Electric Vertical Lifts,650.0,ADN,26.0,GG,26.0,GG,6.0
2021,IT  003561,2021/06/30,cust16,2021/ON  002264,2021-03-15,2021-09-16,A181,Rent Vans,Rent Vans,1213.42,ADS,26.0,GG,26.0,GG,3.0
2021,IT  003812,2021/06/30,cust11,2021/ON  004667,2021-06-04,2021-08-06,CLI1113,Rent Outfitted,Rent Outfitted,1040.0,ADS,26.0,GG,26.0,GG,6.0
2021,IT  003870,2021/06/30,cust11,2021/ON  004665,2021-06-04,2021-08-06,A184,Rent Outfitted,Rent Outfitted,1170.0,ADS,26.0,GG,26.0,GG,6.0
2021,IT  004606,2021/07/31,cust09,2020/ON  009370,2020-12-09,2022-10-13,A208,Rent Outfitted,Rent Outfitted,1386.58,ADS,26.0,GG,26.0,GG,12.0
2021,IT  006450,2021/10/31,cust57,2021/ON  008760,2021-10-06,2021-11-05,CLI1096,Rent Outfitted,Rent Outfitted,1170.0,ADS,26.0,GG,26.0,GG,10.0
2021,IT  007283,2021/11/30,cust58,2021/ON  007984,2021-10-11,2021-11-30,T139,Telehandlers,Rotating Telehandlers,1906.58,ADN,26.0,GG,26.0,GG,10.0
2021,IT  007530,2021/11/30,cust14,2021/ON  008723,2021-11-02,2022-01-20,S658,Vertical Lifts,Electric Vertical Lifts,433.42,ADN,26.0,GG,26.0,GG,11.0
2021,IT  007561,2021/11/30,cust59,2021/ON  008865,2021-11-05,2022-03-08,S366,Rotating Boom Lifts,Articulated Diesel Boom Lifts,2340.0,ADN,26.0,GG,26.0,GG,11.0
2021,IT  008189,2021/12/28,cust60,2021/ON  007560,2021-09-21,2022-02-03,CLI0966,Rotating Boom Lifts,Articulated Electric Boom Lifts,780.0,ADN,26.0,GG,26.0,GG,9.0
2021,IT  001065,2021/02/28,cust10,2021/ON  001032,2021-02-03,2022-02-11,CLI0946,Rent Vans,Rent Vans,400.0,ADS,25.0,GG,1.0,MES,2.0
2021,IT  001124,2021/02/28,cust33,2020/ON  009606,2021-01-11,2021-03-05,K472 Gru Grill,Subrental Vehicles,Subrental Vehicles,4000.0,ADN,25.0,GG,25.0,GG,1.0
2021,IT  002204,2021/04/30,cust55,2021/ON  002177,2021-03-12,2021-07-22,CLI1080,Vertical Lifts,Electric Vertical Lifts,950.0,ADN,25.0,GG,25.0,GG,3.0
2021,IT  002470,2021/04/30,cust27,2021/CC  000256,2021-04-06,2021-05-13,CLI1087,Rent Vans,Rent Vans,743.75,ADS,25.0,GG,25.0,GG,4.0
2021,IT  002815,2021/05/31,cust03,2020/ON  001385,2020-02-20,2022-01-21,CLI0973,Rent Vans,Rent Vans,500.0,ADS,25.0,GG,25.0,GG,2.0
2021,IT  003616,2021/06/30,cust55,2021/ON  002177,2021-03-12,2021-07-22,CLI1080,Vertical Lifts,Electric Vertical Lifts,950.0,ADN,25.0,GG,25.0,GG,3.0
2021,IT  003771,2021/06/30,cust10,2020/ON  005466,2020-08-01,2022-06-24,CLI0976,Rent Vans,Rent Vans,500.0,ADS,25.0,GG,25.0,GG,8.0
2021,IT  004544,2021/07/31,cust11,2021/ON  004667,2021-06-04,2021-08-06,CLI1113,Rent Outfitted,Rent Outfitted,1000.0,ADS,25.0,GG,25.0,GG,6.0
2021,IT  004606,2021/07/31,cust09,2021/ON  004082,2021-05-24,2022-02-09,A203,Rent Outfitted,Rent Outfitted,1333.25,ADS,25.0,GG,25.0,GG,5.0
2021,IT  005658,2021/09/30,cust49,2021/ON  007132,2021-09-06,2022-04-08,S204,Rotating Boom Lifts,Articulated Electric Boom Lifts,1083.25,ADN,25.0,GG,25.0,GG,9.0
2021,IT  005659,2021/09/30,cust49,2021/ON  007128,2021-09-06,2022-01-28,S379,Vertical Lifts,Electric Vertical Lifts,566.5,ADN,25.0,GG,25.0,GG,9.0
2021,IT  006033,2021/09/30,cust09,2020/ON  009370,2020-12-09,2022-10-13,A208,Rent Outfitted,Rent Outfitted,1333.25,ADS,25.0,GG,25.0,GG,12.0
2021,IT  006054,2021/09/30,cust11,2021/ON  007156,2021-09-06,2022-12-15,A213,Rent Outfitted,Rent Outfitted,1625.0,ADS,25.0,GG,25.0,GG,9.0
2021,IT  000239,2021/01/28,cust11,2020/ON  006650,2020-09-22,2021-01-25,CLI1096,Rent Outfitted,Rent Outfitted,1080.0,ADS,24.0,GG,24.0,GG,9.0
2021,IT  000845,2021/02/28,cust03,2020/ON  001385,2020-02-20,2022-01-21,CLI0973,Rent Vans,Rent Vans,514.32,ADS,24.0,GG,24.0,GG,2.0
2021,IT  001523,2021/03/30,cust61,2021/ON  001723,2021-02-25,2021-03-25,S392,Rotating Boom Lifts,Articulated Electric Boom Lifts,1600.8,ADN,24.0,GG,24.0,GG,2.0
2021,IT  001524,2021/03/30,cust61,2020/ON  004467,2020-07-09,2021-03-25,T80,Telehandlers,Fixed Telehandlers,801.6,ADN,24.0,GG,24.0,GG,7.0
